거래일자,지역,연료원, 발전량(MWh) 
2020-05-26,울산시,LNG,20796
2020-05-26,울산시,유류,0
2020-05-26,인천시,LNG,34704
2020-05-26,인천시,석탄,87441
2020-05-26,전라남도,LNG,21876
2020-05-26,전라남도,석탄,22228
2020-05-26,전라북도,LNG,1031
2020-05-26,전라북도,석탄,11751
2020-05-26,전라북도,유류,332
2020-05-26,제주도,LNG,2192
2020-05-26,제주도,유류,0
2020-05-26,충청남도,LNG,8059
2020-05-26,충청남도,석탄,246156
2020-05-26,충청남도,유류,0
2020-05-26,충청북도,유류,0
2020-05-27,강원도,LNG,5446
2020-05-27,강원도,석탄,78586
2020-05-27,경기도,LNG,97667
2020-05-27,경기도,석탄,4658
2020-05-27,경기도,유류,0
2020-05-27,경상남도,석탄,62592
2020-05-27,경상남도,유류,269
2020-05-27,경상북도,LNG,2349
2020-05-27,경상북도,석탄,2654
2020-05-27,광주시,LNG,106
2020-05-27,대구시,LNG,2698
2020-05-27,대구시,석탄,0
2020-05-27,대구시,유류,0
2020-05-27,대전시,LNG,98
2020-05-27,대전시,유류,0
2020-05-27,부산시,LNG,14686
2020-05-27,부산시,석탄,82
2020-05-27,서울시,LNG,13787
2020-05-27,세종시,LNG,8936
2020-05-27,울산시,LNG,20141
2020-05-27,울산시,유류,0
2020-05-27,인천시,LNG,34265
2020-05-27,인천시,석탄,88292
2020-05-27,전라남도,LNG,21725
2020-05-27,전라남도,석탄,21628
2020-05-27,전라북도,LNG,1275
2020-05-27,전라북도,석탄,11547
2020-05-27,전라북도,유류,338
2020-05-27,제주도,LNG,2468
2020-05-27,제주도,유류,0
2020-05-27,충청남도,LNG,10584
2020-05-27,충청남도,석탄,233721
2020-05-27,충청남도,유류,0
2020-05-27,충청북도,유류,0
2020-05-28,강원도,LNG,4931
2020-05-28,강원도,석탄,78542
2020-05-28,경기도,LNG,116155
2020-05-28,경기도,석탄,4576
2020-05-28,경기도,유류,0
2020-05-28,경상남도,석탄,62401
2020-05-28,경상남도,유류,255
2020-05-28,경상북도,LNG,2408
2020-05-28,경상북도,석탄,2618
2020-05-28,광주시,LNG,0
2020-05-28,대구시,LNG,2554
2020-05-28,대구시,석탄,2
2020-05-28,대구시,유류,0
2020-05-28,대전시,LNG,82
2020-05-28,대전시,유류,0
2020-05-28,부산시,LNG,17866
2020-05-28,부산시,석탄,68
2020-05-28,서울시,LNG,13222
2020-05-28,세종시,LNG,8801
2020-05-28,울산시,LNG,19883
2020-05-28,울산시,유류,0
2020-05-28,인천시,LNG,32291
2020-05-28,인천시,석탄,87068
2020-05-28,전라남도,LNG,20705
2020-05-28,전라남도,석탄,20932
2020-05-28,전라북도,LNG,0
2020-05-28,전라북도,석탄,11918
2020-05-28,전라북도,유류,335
2020-05-28,제주도,LNG,3210
2020-05-28,제주도,유류,311
2020-05-28,충청남도,LNG,11500
2020-05-28,충청남도,석탄,228283
2020-05-28,충청남도,유류,0
2020-05-28,충청북도,유류,0
2020-05-29,강원도,LNG,5527
2020-05-29,강원도,석탄,78399
2020-05-29,경기도,LNG,130152
2020-05-29,경기도,석탄,4535
2020-05-29,경기도,유류,0
2020-05-29,경상남도,석탄,63304
2020-05-29,경상남도,유류,267
2020-05-29,경상북도,LNG,2443
2020-05-29,경상북도,석탄,2599
2020-05-29,광주시,LNG,654
2020-05-29,대구시,LNG,2858
2020-05-29,대구시,석탄,0
2020-05-29,대구시,유류,0
2020-05-29,대전시,LNG,547
2020-05-29,대전시,유류,0
2020-05-29,부산시,LNG,3979
2020-05-29,부산시,석탄,0
2020-05-29,서울시,LNG,14728
2020-05-29,세종시,LNG,8753
2020-05-29,울산시,LNG,20058
2020-05-29,울산시,유류,0
2020-05-29,인천시,LNG,37875
2020-05-29,인천시,석탄,76103
2020-05-29,전라남도,LNG,22856
2020-05-29,전라남도,석탄,18980
2020-05-29,전라북도,LNG,0
2020-05-29,전라북도,석탄,11937
2020-05-29,전라북도,유류,323
2020-05-29,제주도,LNG,3176
2020-05-29,제주도,유류,320
2020-05-29,충청남도,LNG,9680
2020-05-29,충청남도,석탄,224818
2020-05-29,충청남도,유류,0
2020-05-29,충청북도,유류,0
2020-05-30,강원도,LNG,3198
2020-05-30,강원도,석탄,63525
2020-05-30,경기도,LNG,88466
2020-05-30,경기도,석탄,4177
2020-05-30,경기도,유류,0
2020-05-30,경상남도,석탄,61530
2020-05-30,경상남도,유류,201
2020-05-30,경상북도,LNG,0
2020-05-30,경상북도,석탄,2250
2020-05-30,광주시,LNG,411
2020-05-30,대구시,LNG,2726
2020-05-30,대구시,석탄,0
2020-05-30,대구시,유류,0
2020-05-30,대전시,LNG,40
2020-05-30,대전시,유류,0
2020-05-30,부산시,LNG,4736
2020-05-30,부산시,석탄,0
2020-05-30,서울시,LNG,7085
2020-05-30,세종시,LNG,8750
2020-05-30,울산시,LNG,19765
2020-05-30,울산시,유류,0
2020-05-30,인천시,LNG,32585
2020-05-30,인천시,석탄,72592
2020-05-30,전라남도,LNG,20378
2020-05-30,전라남도,석탄,16670
2020-05-30,전라북도,LNG,0
2020-05-30,전라북도,석탄,11805
2020-05-30,전라북도,유류,288
2020-05-30,제주도,LNG,3868
2020-05-30,제주도,유류,306
2020-05-30,충청남도,LNG,6157
2020-05-30,충청남도,석탄,186118
2020-05-30,충청남도,유류,0
2020-05-30,충청북도,유류,0
2020-05-31,강원도,LNG,2662
2020-05-31,강원도,석탄,61694
2020-05-31,경기도,LNG,75563
2020-05-31,경기도,석탄,3955
2020-05-31,경기도,유류,0
2020-05-31,경상남도,석탄,58720
2020-05-31,경상남도,유류,135
2020-05-31,경상북도,LNG,0
2020-05-31,경상북도,석탄,2335
2020-05-31,광주시,LNG,0
2020-05-31,대구시,LNG,3003
2020-05-31,대구시,석탄,0
2020-05-31,대구시,유류,0
2020-05-31,대전시,LNG,54
2020-05-31,대전시,유류,0
2020-05-31,부산시,LNG,4496
2020-05-31,부산시,석탄,0
2020-05-31,서울시,LNG,2709
2020-05-31,세종시,LNG,8741
2020-05-31,울산시,LNG,19765
2020-05-31,울산시,유류,0
2020-05-31,인천시,LNG,30764
2020-05-31,인천시,석탄,71681
2020-05-31,전라남도,LNG,22810
2020-05-31,전라남도,석탄,16622
2020-05-31,전라북도,LNG,0
2020-05-31,전라북도,석탄,11730
2020-05-31,전라북도,유류,285
2020-05-31,제주도,LNG,3642
2020-05-31,제주도,유류,318
2020-05-31,충청남도,LNG,6316
2020-05-31,충청남도,석탄,163102
2020-05-31,충청남도,유류,0
2020-05-31,충청북도,유류,0
2020-06-01,강원도,LNG,5950
2020-06-01,강원도,석탄,63906
2020-06-01,경기도,LNG,127980
2020-06-01,경기도,석탄,4523
2020-06-01,경기도,유류,0
2020-06-01,경상남도,석탄,68404
2020-06-01,경상남도,유류,127
2020-06-01,경상북도,LNG,4131
2020-06-01,경상북도,석탄,2561
2020-06-01,광주시,LNG,88
2020-06-01,대구시,LNG,5022
2020-06-01,대구시,석탄,0
2020-06-01,대구시,유류,0
2020-06-01,대전시,LNG,67
2020-06-01,대전시,유류,0
2020-06-01,부산시,LNG,17221
2020-06-01,부산시,석탄,64
2020-06-01,서울시,LNG,13533
2020-06-01,세종시,LNG,10211
2020-06-01,울산시,LNG,20342
2020-06-01,울산시,유류,0
2020-06-01,인천시,LNG,41551
2020-06-01,인천시,석탄,70301
2020-06-01,전라남도,LNG,25984
2020-06-01,전라남도,석탄,16761
2020-06-01,전라북도,LNG,5081
2020-06-01,전라북도,석탄,11839
2020-06-01,전라북도,유류,310
2020-06-01,제주도,LNG,3633
2020-06-01,제주도,유류,319
2020-06-01,충청남도,LNG,16174
2020-06-01,충청남도,석탄,178523
2020-06-01,충청남도,유류,0
2020-06-01,충청북도,유류,0
2020-06-02,강원도,LNG,6641
2020-06-02,강원도,석탄,64780
2020-06-02,경기도,LNG,134811
2020-06-02,경기도,석탄,4619
2020-06-02,경기도,유류,0
2020-06-02,경상남도,석탄,74767
2020-06-02,경상남도,유류,129
2020-06-02,경상북도,LNG,5464
2020-06-02,경상북도,석탄,2522
2020-06-02,광주시,LNG,802
2020-06-02,대구시,LNG,5259
2020-06-02,대구시,석탄,1
2020-06-02,대구시,유류,0
2020-06-02,대전시,LNG,21
2020-06-02,대전시,유류,0
2020-06-02,부산시,LNG,17137
2020-06-02,부산시,석탄,74
2020-06-02,서울시,LNG,15926
2020-06-02,세종시,LNG,11007
2020-06-02,울산시,LNG,21908
2020-06-02,울산시,유류,0
2020-06-02,인천시,LNG,39853
2020-06-02,인천시,석탄,72075
2020-06-02,전라남도,LNG,31588
2020-06-02,전라남도,석탄,17799
2020-06-02,전라북도,LNG,1129
2020-06-02,전라북도,석탄,11924
2020-06-02,전라북도,유류,302
2020-06-02,제주도,LNG,2647
2020-06-02,제주도,유류,138
2020-06-02,충청남도,LNG,19330
2020-06-02,충청남도,석탄,218416
2020-06-02,충청남도,유류,0
2020-06-02,충청북도,유류,0
2020-06-03,강원도,LNG,5980
2020-06-03,강원도,석탄,64059
2020-06-03,경기도,LNG,132991
2020-06-03,경기도,석탄,4458
2020-06-03,경기도,유류,0
2020-06-03,경상남도,석탄,74835
2020-06-03,경상남도,유류,146
2020-06-03,경상북도,LNG,5798
2020-06-03,경상북도,석탄,2604
2020-06-03,광주시,LNG,0
2020-06-03,대구시,LNG,5310
2020-06-03,대구시,석탄,1
2020-06-03,대구시,유류,0
2020-06-03,대전시,LNG,630
2020-06-03,대전시,유류,0
2020-06-03,부산시,LNG,15294
2020-06-03,부산시,석탄,74
2020-06-03,서울시,LNG,15654
2020-06-03,세종시,LNG,10641
2020-06-03,울산시,LNG,23212
2020-06-03,울산시,유류,0
2020-06-03,인천시,LNG,41359
2020-06-03,인천시,석탄,87325
2020-06-03,전라남도,LNG,35107
2020-06-03,전라남도,석탄,14806
2020-06-03,전라북도,LNG,5306
2020-06-03,전라북도,석탄,11886
2020-06-03,전라북도,유류,305
2020-06-03,제주도,LNG,2882
2020-06-03,제주도,유류,0
2020-06-03,충청남도,LNG,19784
2020-06-03,충청남도,석탄,244513
2020-06-03,충청남도,유류,0
2020-06-03,충청북도,유류,0
2020-06-04,강원도,LNG,5469
2020-06-04,강원도,석탄,63488
2020-06-04,경기도,LNG,140506
2020-06-04,경기도,석탄,4597
2020-06-04,경기도,유류,0
2020-06-04,경상남도,석탄,73940
2020-06-04,경상남도,유류,29
2020-06-04,경상북도,LNG,6259
2020-06-04,경상북도,석탄,2588
2020-06-04,광주시,LNG,855
2020-06-04,대구시,LNG,7276
2020-06-04,대구시,석탄,0
2020-06-04,대구시,유류,0
2020-06-04,대전시,LNG,34
2020-06-04,대전시,유류,0
2020-06-04,부산시,LNG,16957
2020-06-04,부산시,석탄,69
2020-06-04,서울시,LNG,15676
2020-06-04,세종시,LNG,10527
2020-06-04,울산시,LNG,23214
2020-06-04,울산시,유류,0
2020-06-04,인천시,LNG,52343
2020-06-04,인천시,석탄,89356
2020-06-04,전라남도,LNG,34867
2020-06-04,전라남도,석탄,12542
2020-06-04,전라북도,LNG,6510
2020-06-04,전라북도,석탄,11772
2020-06-04,전라북도,유류,303
2020-06-04,제주도,LNG,3661
2020-06-04,제주도,유류,308
2020-06-04,충청남도,LNG,19226
2020-06-04,충청남도,석탄,240887
2020-06-04,충청남도,유류,0
2020-06-04,충청북도,유류,0
2020-06-05,강원도,LNG,4952
2020-06-05,강원도,석탄,63060
2020-06-05,경기도,LNG,136464
2020-06-05,경기도,석탄,4517
2020-06-05,경기도,유류,0
2020-06-05,경상남도,석탄,73784
2020-06-05,경상남도,유류,0
2020-06-05,경상북도,LNG,5777
2020-06-05,경상북도,석탄,2581
2020-06-05,광주시,LNG,446
2020-06-05,대구시,LNG,7126
2020-06-05,대구시,석탄,0
2020-06-05,대구시,유류,0
2020-06-05,대전시,LNG,24
2020-06-05,대전시,유류,0
2020-06-05,부산시,LNG,18754
2020-06-05,부산시,석탄,8
2020-06-05,서울시,LNG,15427
2020-06-05,세종시,LNG,10038
2020-06-05,울산시,LNG,22008
2020-06-05,울산시,유류,0
2020-06-05,인천시,LNG,55187
2020-06-05,인천시,석탄,83178
2020-06-05,전라남도,LNG,31075
2020-06-05,전라남도,석탄,10479
2020-06-05,전라북도,LNG,5811
2020-06-05,전라북도,석탄,11820
2020-06-05,전라북도,유류,300
2020-06-05,제주도,LNG,3854
2020-06-05,제주도,유류,455
2020-06-05,충청남도,LNG,18448
2020-06-05,충청남도,석탄,256801
2020-06-05,충청남도,유류,0
2020-06-05,충청북도,유류,0
2020-06-06,강원도,LNG,2419
2020-06-06,강원도,석탄,62587
2020-06-06,경기도,LNG,81599
2020-06-06,경기도,석탄,4010
2020-06-06,경기도,유류,0
2020-06-06,경상남도,석탄,64366
2020-06-06,경상남도,유류,0
2020-06-06,경상북도,LNG,1782
2020-06-06,경상북도,석탄,2389
2020-06-06,광주시,LNG,0
2020-06-06,대구시,LNG,2299
2020-06-06,대구시,석탄,0
2020-06-06,대구시,유류,0
2020-06-06,대전시,LNG,18
2020-06-06,대전시,유류,0
2020-06-06,부산시,LNG,787
2020-06-06,부산시,석탄,0
2020-06-06,서울시,LNG,14651
2020-06-06,세종시,LNG,9607
2020-06-06,울산시,LNG,20025
2020-06-06,울산시,유류,0
2020-06-06,인천시,LNG,32026
2020-06-06,인천시,석탄,87135
2020-06-06,전라남도,LNG,15992
2020-06-06,전라남도,석탄,10260
2020-06-06,전라북도,LNG,4889
2020-06-06,전라북도,석탄,11679
2020-06-06,전라북도,유류,284
2020-06-06,제주도,LNG,3665
2020-06-06,제주도,유류,349
2020-06-06,충청남도,LNG,18641
2020-06-06,충청남도,석탄,240093
2020-06-06,충청남도,유류,0
2020-06-06,충청북도,유류,0
2020-06-07,강원도,LNG,1811
2020-06-07,강원도,석탄,58135
2020-06-07,경기도,LNG,64981
2020-06-07,경기도,석탄,3893
2020-06-07,경기도,유류,0
2020-06-07,경상남도,석탄,56563
2020-06-07,경상남도,유류,0
2020-06-07,경상북도,LNG,1648
2020-06-07,경상북도,석탄,2379
2020-06-07,광주시,LNG,375
2020-06-07,대구시,LNG,2168
2020-06-07,대구시,석탄,0
2020-06-07,대구시,유류,0
2020-06-07,대전시,LNG,21
2020-06-07,대전시,유류,0
2020-06-07,부산시,LNG,0
2020-06-07,부산시,석탄,0
2020-06-07,서울시,LNG,6063
2020-06-07,세종시,LNG,6994
2020-06-07,울산시,LNG,20024
2020-06-07,울산시,유류,0
2020-06-07,인천시,LNG,28631
2020-06-07,인천시,석탄,85449
2020-06-07,전라남도,LNG,16341
2020-06-07,전라남도,석탄,10219
2020-06-07,전라북도,LNG,4902
2020-06-07,전라북도,석탄,11671
2020-06-07,전라북도,유류,277
2020-06-07,제주도,LNG,2646
2020-06-07,제주도,유류,488
2020-06-07,충청남도,LNG,18394
2020-06-07,충청남도,석탄,212101
2020-06-07,충청남도,유류,0
2020-06-07,충청북도,유류,0
2020-06-08,강원도,LNG,6325
2020-06-08,강원도,석탄,65581
2020-06-08,경기도,LNG,147229
2020-06-08,경기도,석탄,4432
2020-06-08,경기도,유류,0
2020-06-08,경상남도,석탄,75754
2020-06-08,경상남도,유류,0
2020-06-08,경상북도,LNG,5248
2020-06-08,경상북도,석탄,2590
2020-06-08,광주시,LNG,1158
2020-06-08,대구시,LNG,5716
2020-06-08,대구시,석탄,0
2020-06-08,대구시,유류,0
2020-06-08,대전시,LNG,566
2020-06-08,대전시,유류,0
2020-06-08,부산시,LNG,13443
2020-06-08,부산시,석탄,54
2020-06-08,서울시,LNG,11800
2020-06-08,세종시,LNG,10270
2020-06-08,울산시,LNG,22770
2020-06-08,울산시,유류,0
2020-06-08,인천시,LNG,45923
2020-06-08,인천시,석탄,85780
2020-06-08,전라남도,LNG,32037
2020-06-08,전라남도,석탄,10954
2020-06-08,전라북도,LNG,5396
2020-06-08,전라북도,석탄,11870
2020-06-08,전라북도,유류,307
2020-06-08,제주도,LNG,3032
2020-06-08,제주도,유류,880
2020-06-08,충청남도,LNG,17447
2020-06-08,충청남도,석탄,247184
2020-06-08,충청남도,유류,0
2020-06-08,충청북도,유류,0
2020-06-09,강원도,LNG,5711
2020-06-09,강원도,석탄,74023
2020-06-09,경기도,LNG,164149
2020-06-09,경기도,석탄,4649
2020-06-09,경기도,유류,0
2020-06-09,경상남도,석탄,83152
2020-06-09,경상남도,유류,0
2020-06-09,경상북도,LNG,5359
2020-06-09,경상북도,석탄,2617
2020-06-09,광주시,LNG,190
2020-06-09,대구시,LNG,5899
2020-06-09,대구시,석탄,0
2020-06-09,대구시,유류,0
2020-06-09,대전시,LNG,9
2020-06-09,대전시,유류,0
2020-06-09,부산시,LNG,20230
2020-06-09,부산시,석탄,67
2020-06-09,서울시,LNG,15345
2020-06-09,세종시,LNG,10072
2020-06-09,울산시,LNG,28347
2020-06-09,울산시,유류,0
2020-06-09,인천시,LNG,74453
2020-06-09,인천시,석탄,70752
2020-06-09,전라남도,LNG,34807
2020-06-09,전라남도,석탄,11037
2020-06-09,전라북도,LNG,7466
2020-06-09,전라북도,석탄,12054
2020-06-09,전라북도,유류,304
2020-06-09,제주도,LNG,2861
2020-06-09,제주도,유류,764
2020-06-09,충청남도,LNG,18007
2020-06-09,충청남도,석탄,265848
2020-06-09,충청남도,유류,0
2020-06-09,충청북도,유류,0
2020-06-10,강원도,LNG,8951
2020-06-10,강원도,석탄,74483
2020-06-10,경기도,LNG,159100
2020-06-10,경기도,석탄,4685
2020-06-10,경기도,유류,0
2020-06-10,경상남도,석탄,83161
2020-06-10,경상남도,유류,0
2020-06-10,경상북도,LNG,5915
2020-06-10,경상북도,석탄,2612
2020-06-10,광주시,LNG,592
2020-06-10,대구시,LNG,5720
2020-06-10,대구시,석탄,0
2020-06-10,대구시,유류,0
2020-06-10,대전시,LNG,38
2020-06-10,대전시,유류,0
2020-06-10,부산시,LNG,20558
2020-06-10,부산시,석탄,65
2020-06-10,서울시,LNG,13975
2020-06-10,세종시,LNG,10065
2020-06-10,울산시,LNG,32925
2020-06-10,울산시,유류,0
2020-06-10,인천시,LNG,87578
2020-06-10,인천시,석탄,71083
2020-06-10,전라남도,LNG,33096
2020-06-10,전라남도,석탄,11717
2020-06-10,전라북도,LNG,7536
2020-06-10,전라북도,석탄,11970
2020-06-10,전라북도,유류,312
2020-06-10,제주도,LNG,3831
2020-06-10,제주도,유류,324
2020-06-10,충청남도,LNG,22202
2020-06-10,충청남도,석탄,264378
2020-06-10,충청남도,유류,0
2020-06-10,충청북도,유류,0
2020-06-11,강원도,LNG,8796
2020-06-11,강원도,석탄,75648
2020-06-11,경기도,LNG,159491
2020-06-11,경기도,석탄,4691
2020-06-11,경기도,유류,0
2020-06-11,경상남도,석탄,84299
2020-06-11,경상남도,유류,98
2020-06-11,경상북도,LNG,4928
2020-06-11,경상북도,석탄,2649
2020-06-11,광주시,LNG,0
2020-06-11,대구시,LNG,5030
2020-06-11,대구시,석탄,0
2020-06-11,대구시,유류,0
2020-06-11,대전시,LNG,52
2020-06-11,대전시,유류,0
2020-06-11,부산시,LNG,21606
2020-06-11,부산시,석탄,54
2020-06-11,서울시,LNG,15602
2020-06-11,세종시,LNG,10462
2020-06-11,울산시,LNG,28642
2020-06-11,울산시,유류,0
2020-06-11,인천시,LNG,81399
2020-06-11,인천시,석탄,65929
2020-06-11,전라남도,LNG,33871
2020-06-11,전라남도,석탄,16428
2020-06-11,전라북도,LNG,6610
2020-06-11,전라북도,석탄,11836
2020-06-11,전라북도,유류,314
2020-06-11,제주도,LNG,3876
2020-06-11,제주도,유류,379
2020-06-11,충청남도,LNG,24794
2020-06-11,충청남도,석탄,267023
2020-06-11,충청남도,유류,0
2020-06-11,충청북도,유류,0
2020-06-12,강원도,LNG,6607
2020-06-12,강원도,석탄,75916
2020-06-12,경기도,LNG,162783
2020-06-12,경기도,석탄,4528
2020-06-12,경기도,유류,0
2020-06-12,경상남도,석탄,84846
2020-06-12,경상남도,유류,214
2020-06-12,경상북도,LNG,6305
2020-06-12,경상북도,석탄,2613
2020-06-12,광주시,LNG,788
2020-06-12,대구시,LNG,5833
2020-06-12,대구시,석탄,0
2020-06-12,대구시,유류,0
2020-06-12,대전시,LNG,425
2020-06-12,대전시,유류,0
2020-06-12,부산시,LNG,16397
2020-06-12,부산시,석탄,18
2020-06-12,서울시,LNG,15651
2020-06-12,세종시,LNG,10431
2020-06-12,울산시,LNG,27282
2020-06-12,울산시,유류,0
2020-06-12,인천시,LNG,74747
2020-06-12,인천시,석탄,71026
2020-06-12,전라남도,LNG,35098
2020-06-12,전라남도,석탄,16083
2020-06-12,전라북도,LNG,7972
2020-06-12,전라북도,석탄,12462
2020-06-12,전라북도,유류,310
2020-06-12,제주도,LNG,3976
2020-06-12,제주도,유류,402
2020-06-12,충청남도,LNG,23391
2020-06-12,충청남도,석탄,267695
2020-06-12,충청남도,유류,0
2020-06-12,충청북도,유류,0
2020-06-13,강원도,LNG,5528
2020-06-13,강원도,석탄,76388
2020-06-13,경기도,LNG,112237
2020-06-13,경기도,석탄,4020
2020-06-13,경기도,유류,0
2020-06-13,경상남도,석탄,81624
2020-06-13,경상남도,유류,175
2020-06-13,경상북도,LNG,1324
2020-06-13,경상북도,석탄,2419
2020-06-13,광주시,LNG,0
2020-06-13,대구시,LNG,7055
2020-06-13,대구시,석탄,0
2020-06-13,대구시,유류,0
